name,address,state_x,rating,totalUserRatings,placeID,latitude,longitude,ZIP,city,stateFIPS,placeFIPS,placeName,totalPopulation,malePopulation,femalePopulation,medianAge,medianAgeMale,medianAgeFemale,whitePopulation,blackPopulation,asianPopulation,hispanicPopulation,medianHouseholdIncome,incomeBelow10k,income10kTo15k,income15kTo25k,perCapitaIncome,populationBelowPoverty,medianGrossRent,totalHousingUnits,ownerOccupiedHousingUnits,renterOccupiedHousingUnits,medianHomeValue,medianMonthlyHousingCosts,medianYearStructureBuilt,totalEducationPopulation,bachelorsDegree,mastersDegree,doctorateDegree,employedPopulation,occupationData,managementOccupation,serviceOccupation,foreignBornPopulation,notHispanicWhitePopulation,notHispanicBlackPopulation,commuters,meanTravelTime,carAvailability,disabilityPopulation,healthInsurancePopulation,householdPopulation,singleParentHouseholds,marriedPopulation,state_y,place,successMetric,geometry,nearestDistanceToTRH
Texas Roadhouse,"8470 Northfield Blvd, Denver, CO 80238, United States",CO,4.3,4985.0,ChIJtdhvRQh7bIcROAjfq8-oh50,39.7793268,-104.8899756,80238.0,denver,8,20000,"Denver city, Colorado",715878,358669,357209,34.6,34.4,34.8,517163,65745,25873,211409,72661,15988,9630,9584,45636,83516,1397,306269,145172,142584,427600,1397,1970,519573,70359,161125,68300,426849,408318,76211,32308,211409,63132,25414,400938,9014680,287756,709801,709801,287756,138396,597236,8.0,20000.0,21435.5,POINT (-104.8899756 39.7793268),8.134538041227549
Texas Roadhouse,"595 S 8th St, Colorado Springs, CO 80905, United States",CO,4.4,5467.0,ChIJB8BeeSlFE4cR_4fjg7mijU4,38.826039,-104.8391577,80905.0,colorado springs,8,16000,"Colorado Springs city, Colorado",471686,236066,235620,34.7,33.3,36.4,364404,29617,13271,84879,67719,8717,7017,6635,35506,52298,1196,194008,111167,73621,294500,1196,1984,313413,48687,74810,37299,242373,228329,65750,32830,84879,27900,13010,235062,4970330,184788,457146,457146,184788,117164,381167,8.0,16000.0,24054.800000000003,POINT (-104.8391577 38.826039),7.2647539284167095
Texas Roadhouse,"10066 W San Juan Way, Littleton, CO 80127, United States",CO,4.4,2653.0,ChIJhSmcrKd-a4cR44g5RY989Vk,39.5627021,-105.1118784,80127.0,littleton,8,45255,"Littleton city, Colorado",46208,22400,23808,40.2,38.7,42.1,41516,635,1126,5968,76375,891,956,735,47674,3521,1359,21189,11956,8344,446500,1359,1980,34581,4388,11582,5356,26900,26053,72500,42550,5968,622,1071,25635,597615,20300,45714,45714,20300,11353,39061,8.0,45255.0,11673.2,POINT (-105.1118784 39.5627021),8.358402523347195
Texas Roadhouse,"2870 North Ave, Grand Junction, CO 81501, United States",CO,4.5,4654.0,ChIJh0SmTZ4eR4cR9M0XVsCr6vk,39.0777896,-108.5203578,81501.0,grand junction,8,31660,"Grand Junction city, Colorado",62218,30402,31816,39.2,38.3,40.7,56715,524,966,10070,54570,1738,1152,1290,31427,8069,895,27219,15622,10138,251400,895,1984,43179,8774,9407,3246,31969,29955,52074,35103,10070,453,923,29278,426885,25760,61421,61421,25760,13527,52092,8.0,31660.0,20943.0,POINT (-108.5203578 39.0777896),161.21782381257074
Texas Roadhouse,"4633 S Timberline Rd, Fort Collins, CO 80528, United States",CO,4.4,3455.0,ChIJY7hBIbBMaYcRuEwdjm-_e5M,40.5219063,-105.0421904,80528.0,fort collins,8,27425,"Fort Collins city, Colorado",166069,83149,82920,29.9,29.5,30.3,143235,2528,5606,20352,70528,3664,2290,2031,35489,25078,1373,64262,34046,27480,398800,1373,1991,99868,12232,31821,17514,98235,92364,64807,36881,20352,2357,5524,91189,1670165,61526,164016,164016,61526,33565,141657,8.0,27425.0,15202.000000000002,POINT (-105.0421904 40.5219063),19.151318241825475
Texas Roadhouse,"4707 Dillon Dr, Pueblo, CO 81008, United States",CO,4.4,5229.0,ChIJifdf6oGhE4cR0bynVMvvoe0,38.3207967,-104.6136154,81008.0,pueblo,8,62000,"Pueblo city, Colorado",111776,55522,56254,38.2,36.5,40.4,84264,2907,891,55730,42902,4307,3430,3140,24242,23556,826,48823,25589,19228,149600,826,1966,76527,18283,10500,3928,49092,45320,48784,40472,55730,2258,734,44564,836820,44817,108681,108681,44817,25212,91155,8.0,62000.0,23007.600000000002,POINT (-104.6136154 38.3207967),36.97381760254384
Texas Roadhouse,"2351 Clover Basin Dr, Longmont, CO 80503, United States",CO,4.3,3120.0,ChIJ-9zYfCH6a4cRYJt7_1NGNYc,40.1427313,-105.1313228,80503.0,longmont,8,45970,"Longmont city, Colorado",95864,46782,49082,39.1,37.5,40.5,82776,1112,3218,23427,79140,1673,929,1235,38094,7790,1437,38399,23569,13204,396000,1437,1987,65808,9957,18535,7906,52988,50715,76418,33572,23427,968,3201,49925,1114215,36773,95276,95276,36773,24021,78338,8.0,45970.0,13416.0,POINT (-105.1313228 40.1427313),19.218390895070456
Texas Roadhouse,"16196 Jackson Creek Pkwy, Monument, CO 80132, United States",CO,4.4,2307.0,ChIJJR-wQn-tbIcR929HDXnS0iU,39.066527,-104.85558,80132.0,monument,8,51800,"Monument town, Colorado",7691,3764,3927,35.6,34.2,37.0,7314,10,76,450,100339,153,68,63,39616,417,1598,2693,2094,501,410800,1598,2003,4901,495,1764,1004,3884,3647,89571,60781,450,10,76,3662,102450,2595,7596,7596,2595,1938,5697,8.0,51800.0,10150.800000000001,POINT (-104.85558 39.066527),14.976042042297381
Texas Roadhouse,"524 Saw Mill Rd, West Haven, CT 06516, United States",CT,4.5,5012.0,ChIJPSO6YRl26IkRJ_FPNim-lBg,41.2685405,-72.9765202,6516.0,west haven,9,82800,"West Haven city, Connecticut",54666,27096,27570,35.0,34.8,35.5,32863,10537,2179,14660,64255,985,695,828,30103,5698,1164,21750,10140,9589,196800,1164,1958,35848,11643,5018,3360,30041,27639,65833,35164,14660,9544,2123,26898,609630,19729,54378,54378,19729,12564,45271,9.0,82800.0,22554.0,POINT (-72.9765202 41.2685405),18.605170849260865
Texas Roadhouse,"21 Redstone Rd, Manchester, CT 06042, United States",CT,4.4,4776.0,ChIJNQoWYaNX5okRBwAYndRKL-g,41.7993136,-72.5496515,6042.0,manchester,9,44690,"Manchester CDP, Connecticut",35946,16883,19063,34.7,33.5,36.3,21796,7397,1602,6678,61631,1225,521,639,33458,4763,1147,15911,8034,7147,165400,1147,1952,24755,6919,4104,2515,19498,18423,60237,39250,6678,6124,1531,17957,381755,15181,35774,35774,15181,8453,29082,9.0,44690.0,21014.4,POINT (-72.5496515 41.7993136),20.539090389778234
Texas Roadhouse,"330 Reidville Dr Unit 2, Waterbury, CT 06705, United States",CT,4.4,4645.0,ChIJdz8WMTLB54kRD8F_C2k9vKs,41.5370746,-73.0031432,6705.0,waterbury,9,80000,"Waterbury city, Connecticut",107841,51994,55847,36.4,34.4,39.1,64229,23255,1866,39519,46329,4211,3095,2211,25082,22591,986,48390,18976,23159,132700,986,1957,71644,23058,7090,4230,52201,47324,62301,35426,39519,20365,1826,46666,1158425,42135,106840,106840,42135,25223,85955,9.0,80000.0,20438.0,POINT (-73.0031432 41.5370746),18.605170849261036
Texas Roadhouse,"400 S Frontage Rd, New London, CT 06320, United States",CT,4.4,2864.0,ChIJo_yK13MO5okRpjmzlXKAx2Y,41.3693278,-72.1199136,6320.0,new london,9,52280,"New London city, Connecticut",27001,12995,14006,31.8,30.2,35.9,15484,4060,763,9048,47424,915,836,539,26242,5571,1034,12233,4373,6618,186900,1034,0,16515,4118,2634,1314,13251,12266,61174,32472,9048,3442,639,13200,235975,10991,25374,25374,10991,5870,22662,9.0,52280.0,12601.6,POINT (-72.1199136 41.3693278),37.09271593471135
Texas Roadhouse,"74 Newtown Rd, Danbury, CT 06810, United States",CT,4.4,2516.0,ChIJq0Ara9j-54kRmZfmB3d0qN4,41.4078869,-73.4170606,6810.0,danbury,9,18430,"Danbury city, Connecticut",84650,42104,42546,38.9,38.3,39.7,51707,8187,5219,24554,73204,1159,1158,1358,36512,8939,1475,33592,17711,13363,311200,1475,1972,58479,14094,11214,6245,48319,45405,76522,37093,24554,6921,5182,44330,1192435,31074,83157,83157,31074,20002,69799,9.0,18430.0,11070.400000000001,POINT (-73.4170606 41.4078869),23.213169947880814
